BlockNumber;Time Since Block start in s;EventType;isHit;Scheiben Nummer (in Sequence);MousePosX;MousePosY;Scheiben Pos X;Scheiben Pos Y;Scheiben Velocity;Scheiben Durchmesser;Zeit of Existence;Maximale Existenzzeit;Anzahl an Scheiben aktuell present;Time To Movement Initiation;Cursor Path Error;final Pos Error;maxMovementVelocity in pixel/sec
2;7,504456;instantiate;0;0;0,6544271;0,8185185;0,3895716;0,6390124;0;0;0;40;103;0;0;0;0
2;8,086533;mouse;1;0;0,38125;0,6412037;0,3895716;0,6390124;0;1;0,582077;40;1;0,1011963;0,06448346;0,008605264;1,330257
2;8,086533;instantiate;0;0;0,38125;0,6412037;0,6995375;0,1019001;0;0;0;40;104;0;0;0;0
2;8,852844;mouse;1;0;0,6981771;0,09398148;0,6995375;0,1019001;0;1;0,7663116;40;1;0,1863861;0,02864641;0,00803459;2,643347
2;8,852844;instantiate;0;0;0,6981771;0,09398148;0,1916952;0,3677336;0;0;0;40;105;0;0;0;0
2;9,586578;mouse;1;0;0,1950521;0,3657407;0,1916952;0,3677336;0;1;0,7337341;40;1;0,1192322;0,09982443;0,003903837;2,417638
2;9,586578;instantiate;0;0;0,1950521;0,3657407;0,7820879;0,7892308;0;0;0;40;106;0;0;0;0
2;10,42108;mouse;1;0;0,7710937;0,7907407;0,7820879;0,7892308;0;1;0,8345032;40;1;0,1201477;0,05880898;0,01109734;2,012903
2;10,45381;instantiate;0;0;0,7710937;0,7916667;0,8657691;0,3243997;0;0;0;40;107;0;0;0;0
2;11,28886;mouse;1;0;0,8679687;0,3175926;0,8657691;0,3243997;0;1;0,8350525;40;1;0,1015778;0,2301314;0,007153693;2,712552
2;11,28886;instantiate;0;0;0,8679687;0,3175926;0,69789;0,8000609;0;0;0;40;108;0;0;0;0
2;11,97256;mouse;1;0;0,7028646;0,8148148;0,69789;0,8000609;0;1;0,6837006;40;1;0,1190186;0,05348974;0,01556996;2,413904
2;12,00688;instantiate;0;0;0,7028646;0,8148148;0,5017247;0,1790763;0;0;0;40;109;0;0;0;0
2;12,78961;mouse;1;0;0,5033854;0,1856481;0,5017247;0,1790763;0;1;0,7827301;40;1;0,1163025;0,07291502;0,006778471;2,563542
2;12,78961;instantiate;0;0;0,5033854;0,1856481;0,4822827;0,821874;0;0;0;40;110;0;0;0;0
2;13,50517;mouse;1;0;0,4872396;0,8162037;0,4822827;0,821874;0;1;0,7155609;40;1;0,1025238;0,02203494;0,007531441;2,406598
2;13,50517;instantiate;0;0;0,4872396;0,8162037;0,8827383;0,7771003;0;0;0;40;111;0;0;0;0
2;14,32184;mouse;1;0;0,8934896;0,7712963;0,8827383;0,7771003;0;1;0,8166656;40;1;0,1697235;0,115901;0,01221787;1,850087
2;14,32184;instantiate;0;0;0,8934896;0,7712963;0,5272338;0,6642029;0;0;0;40;112;0;0;0;0
2;15,10614;mouse;1;0;0,5179688;0,6518518;0,5272338;0,6642029;0;1;0,7843018;40;1;0,1207428;0,03845096;0,01513307;1,73944
2;15,13934;instantiate;0;0;0,5179688;0,6518518;0,1542001;0,1057124;0;0;0;40;113;0;0;0;0
2;15,95592;mouse;1;0;0,1708333;0,09537037;0,1542001;0,1057124;0;1;0,8165741;40;1;0,09989929;0,02865028;0,01958629;2,107808
2;15,9924;instantiate;0;0;0,1708333;0,09537037;0,7900514;0,6032683;0;0;0;40;114;0;0;0;0
2;16,73994;mouse;1;0;0,7776042;0,6185185;0,7900514;0,6032683;0;1;0,7475433;40;1;0,0514679;0,1453686;0,01968513;2,681979
2;16,73994;instantiate;0;0;0,7776042;0,6185185;0,3609919;0,3891227;0;0;0;40;115;0;0;0;0
2;17,50578;mouse;1;0;0,3557292;0,3925926;0,3609919;0,3891227;0;1;0,7658386;40;1;0,1359558;0,1161066;0,006303702;2,556993
2;17,52383;instantiate;0;0;0,3557292;0,3925926;0,2169043;0,9478169;0;0;0;40;116;0;0;0;0
2;18,22447;mouse;1;0;0,2080729;0,9666666;0,2169043;0,9228811;0;1;0,7006378;40;1;0,1005554;0,06132406;0,04466732;1,775616
2;18,25964;instantiate;0;0;0,2080729;0,9675926;0,9449521;0,1235704;0;0;0;40;117;0;0;0;0
2;19,17395;mouse;1;0;0,9643229;0,1217593;0,9449521;0,1235704;0;1;0,9143066;40;1;0,1486816;0,03521013;0,01945528;3,193615
2;19,17395;instantiate;0;0;0,9643229;0,1217593;0,09511861;0,4740582;0;0;0;40;118;0;0;0;0
2;20,05811;mouse;1;0;0,08619792;0,4907407;0,09511861;0,4740582;0;1;0,8841553;40;1;0,1695404;0,07361162;0,01891792;2,945615
2;20,09096;instantiate;0;0;0,08619792;0,4907407;0,8915827;0,5017741;0;0;0;40;119;0;0;0;0
2;20,95854;mouse;1;0;0,8934896;0,4898148;0,8915827;0,5017741;0;1;0,8675842;40;1;0,08300781;0,1532384;0,01211032;3,187543
2;20,97496;instantiate;0;0;0,8934896;0,4898148;0,6718289;0,7837532;0;0;0;40;120;0;0;0;0
2;21,5753;mouse;1;0;0,6638021;0,7638889;0,6718289;0,7837532;0;1;0,6003418;40;1;0,116806;0,1292862;0,022286;1,820432
2;21,60876;instantiate;0;0;0,6638021;0,7638889;0,09292555;0,6407122;0;0;0;40;121;0;0;0;0
2;22,37642;mouse;1;0;0,09270833;0,6356481;0,09292555;0,6407122;0;1;0,7676544;40;1;0,1335907;0,1174543;0,005068727;2,393921
2;22,37642;instantiate;0;0;0,09270833;0,6356481;0,7820671;0,6584702;0;0;0;40;122;0;0;0;0
2;23,02513;mouse;1;0;0,7567708;0,6458333;0,7820671;0,6584702;0;1;0,6487122;40;1;0,08584595;-0,003481209;0,0287028;2,691293
2;23,02513;instantiate;0;0;0,7567708;0,6458333;0,9404055;0,2898872;0;0;0;40;123;0;0;0;0
2;23,84158;mouse;1;0;0,946875;0,2759259;0,9404055;0,2898872;0;1;0,816452;40;1;0,1357574;0,2824065;0,01538736;2,593173
2;23,87575;instantiate;0;0;0,9473959;0,2759259;0,3904645;0,6288245;0;0;0;40;124;0;0;0;0
2;24,54413;mouse;1;0;0,3895833;0,625;0,3904645;0,6288245;0;1;0,6683807;40;1;0,08427429;0,02450377;0,003924736;2,658577
2;24,54413;instantiate;0;0;0,3895833;0,625;0,7607626;0,4324161;0;0;0;40;125;0;0;0;0
2;25,32803;mouse;1;0;0,7502604;0,4652778;0,7607626;0,4324161;0;1;0,783905;40;1;0,1363983;0,1071231;0,03537892;2,487088
2;25,32803;instantiate;0;0;0,7502604;0,4652778;0,1914422;0,5730211;0;0;0;40;126;0;0;0;0
2;26,17899;mouse;1;0;0,1890625;0,5648148;0,1914422;0,5730211;0;1;0,8509521;40;1;0,1873474;0,04761142;0,008360481;2,217525
2;26,17899;instantiate;0;0;0,1890625;0,5648148;0,8891591;0,4028286;0;0;0;40;127;0;0;0;0
2;26,84378;mouse;1;0;0,8614584;0,3986111;0,8891591;0,4028286;0;1;0,6647949;40;1;0,1038818;-0,008128226;0,02853506;2,45904
2;26,86099;instantiate;0;0;0,8622396;0,3986111;0,4805625;0,7939829;0;0;0;40;128;0;0;0;0
2;27,74489;mouse;1;0;0,4742188;0,7976852;0,4805625;0,7939829;0;1;0,8838959;40;1;0,1172943;0,08815396;0,007345103;2,588638
2;27,77782;instantiate;0;0;0,4742188;0,7976852;0,5300795;0,312387;0;0;0;40;129;0;0;0;0
2;28,4617;mouse;1;0;0,5554687;0,3046296;0,5300795;0,312387;0;1;0,6838837;40;1;0,1161194;0,03673843;0,02654792;1,707758
2;28,4617;instantiate;0;0;0,5554687;0,3046296;0,197202;0,7858039;0;0;0;40;130;0;0;0;0
2;29,24551;mouse;1;0;0,2158854;0,7560185;0,197202;0,7858039;0;1;0,7838135;40;1;0,1860352;-0,02411252;0,03634424;2,448093
2;29,27791;instantiate;0;0;0,2158854;0,7560185;0,4862096;0,3774945;0;0;0;40;131;0;0;0;0
2;29,99658;mouse;0;0;0,5223958;0,3824074;0,4862096;0,3774945;0;1;0,7186737;40;1;0,1860352;-0,02411252;0,03634424;2,448093
2;30,63147;mouse;1;0;0,4911458;0,3671296;0,4862096;0,3774945;0;1;1,353561;40;1;0,1497192;0,263063;0,01148024;2,026755
2;30,66437;instantiate;0;0;0,4911458;0,3671296;0,8569556;0,3662557;0;0;0;40;132;0;0;0;0
2;31,37909;mouse;1;0;0,8549479;0,3564815;0,8569556;0,3662557;0;1;0,7147217;40;1;0,184021;0,01359326;0,01088683;1,393112
2;31,39592;instantiate;0;0;0,8549479;0,3564815;0,4637803;0,4116691;0;0;0;40;133;0;0;0;0
2;31,964;mouse;1;0;0,4755208;0,4157407;0,4637803;0,4116691;0;1;0,5680847;40;1;0,1341095;-0,004140794;0,01242645;1,862483
2;31,99591;instantiate;0;0;0,4755208;0,4157407;0,7145917;0,8113633;0;0;0;40;134;0;0;0;0
2;32,7458;mouse;1;0;0,7;0,8009259;0,7145917;0,8113633;0;1;0,7498932;40;1;0,1178741;-0,00686729;0,01794035;2,451046
2;32,76262;instantiate;0;0;0,7;0,8009259;0,546033;0,5038296;0;0;0;40;135;0;0;0;0
2;33,36322;mouse;1;0;0,5510417;0,5236111;0,546033;0,5038296;0;1;0,6006012;40;1;0,1160583;0,06006664;0,02040577;1,265006
2;33,39656;instantiate;0;0;0,5510417;0,5236111;0,5537149;0,9087134;0;0;0;40;136;0;0;0;0
2;34,04631;mouse;1;0;0,5583333;0,9050926;0,5537149;0,9087134;0;1;0,6497498;40;1;0,2138672;0,02706274;0,005868598;2,214597
2;34,08173;instantiate;0;0;0,5583333;0,9050926;0,2322803;0,07507905;0;0;0;40;137;0;0;0;0
2;34,94791;mouse;1;0;0,2377604;0,07916667;0,2322803;0,08090559;0;1;0,8661804;40;1;0,1009369;0,01228976;0,005255359;3,058714
2;34,94791;instantiate;0;0;0,2377604;0,07916667;0,5942298;0,8651924;0;0;0;40;138;0;0;0;0
2;35,69775;mouse;1;0;0,6036459;0,8509259;0,5942298;0,8651924;0;1;0,7498474;40;1;0,08540344;-0,0008513927;0,01709365;3,25869
2;35,73228;instantiate;0;0;0,6036459;0,8509259;0,18394;0,1813026;0;0;0;40;139;0;0;0;0
2;36,46446;mouse;1;0;0,1859375;0,1787037;0,18394;0,1813026;0;1;0,7321777;40;1;0,1173401;0,005338788;0,003277864;2,54417
2;36,49957;instantiate;0;0;0,1859375;0,1787037;0,05618799;0,8690301;0;0;0;40;140;0;0;0;0
2;37,34764;mouse;1;0;0,05625;0,8657407;0,05618799;0,8690301;0;1;0,8480682;40;1;0,06559753;0,1455038;0,003289926;2,578661
2;37,34764;instantiate;0;0;0,05625;0,8657407;0,4090662;0,2971922;0;0;0;40;141;0;0;0;0
2;38,03247;mouse;0;0;0,4382812;0,2699074;0,4090662;0,2971922;0;1;0,6848297;40;1;0,06559753;0,1455038;0,003289926;2,578661
2;38,38336;mouse;1;0;0,4;0,2893519;0,4090662;0,2971922;0;1;1,035721;40;1;0,08602905;0,1859642;0,01261126;3,062987
2;38,41798;instantiate;0;0;0,4;0,2893519;0,06231328;0,06904989;0;0;0;40;142;0;0;0;0
2;39,61542;mouse;1;0;0,07578125;0,08611111;0,06231328;0,08090487;0;1;1,197433;40;1;0,06585693;0,5905062;0,01443922;2,75141
2;39,6521;instantiate;0;0;0,07578125;0,08611111;0,3663307;0,7943376;0;0;0;40;143;0;0;0;0
2;40,31578;mouse;1;0;0,3583333;0,8046296;0,3663307;0,7943376;0;1;0,663681;40;1;0,0344696;0,02957672;0,01303396;2,353714
3;0;instantiate;0;0;0,4776042;0,4194444;0,5732148;0,1773649;0;0;0;40;144;0;0;0;0
3;0,7680206;mouse;1;0;0,5567709;0,1648148;0,5732148;0,1773649;0;1;0,7680206;40;1;0,2012787;0,0588617;0,02068592;1,479991
3;0,7828979;instantiate;0;0;0,5567709;0,1648148;0,1755996;0,5942643;0;0;0;40;145;0;0;0;0
3;1,534546;mouse;1;0;0,1791667;0,6125;0,1755996;0,5942643;0;1;0,7516479;40;1;0,1001282;0,0913465;0,01858134;2,133774
3;1,567825;instantiate;0;0;0,1791667;0,6125;0,3156093;0,2860169;0;0;0;40;146;0;0;0;0
3;2,285355;mouse;1;0;0,3239583;0,2861111;0,3156093;0,2860169;0;1;0,7175293;40;1;0,08425903;0,2080447;0,008349533;1,715209
3;2,31662;instantiate;0;0;0,3244792;0,2861111;0,8239419;0,1229379;0;0;0;40;147;0;0;0;0
3;3,150848;mouse;1;0;0,8205729;0,1217593;0,8239419;0,1229379;0;1;0,8342285;40;1;0,06604004;0,3880779;0,003569185;3,588053
3;3,168182;instantiate;0;0;0,8210937;0,1217593;0,5037249;0,1433837;0;0;0;40;148;0;0;0;0
3;3,90242;mouse;1;0;0,4919271;0,1342593;0,5037249;0,1433837;0;1;0,7342377;40;1;0,08361816;0,5186954;0,01491454;2,278249
3;3,935837;instantiate;0;0;0,4924479;0,1356481;0,6228606;0,7926714;0;0;0;40;149;0;0;0;0
3;4,68541;mouse;1;0;0,6231771;0,8199074;0,6228606;0,7926714;0;1;0,7495728;40;1;0,06593323;0,1424008;0,02723788;3,047338
3;4,702209;instantiate;0;0;0,6231771;0,8199074;0,1811839;0,4620367;0;0;0;40;150;0;0;0;0
3;5,419327;mouse;1;0;0,2067708;0,4597222;0,1811839;0,4620367;0;1;0,7171173;40;1;0,1320343;0,0459938;0,02569143;1,937679
3;5,436142;instantiate;0;0;0,2067708;0,4597222;0,4740451;0,2717271;0;0;0;40;151;0;0;0;0
3;6,020447;mouse;1;0;0,5002604;0,2643518;0,4740451;0,2717271;0;1;0,5843048;40;1;0,1002655;0,08432227;0,02723303;1,750995
3;6,020447;instantiate;0;0;0,5002604;0,2643518;0,1704198;0,4639652;0;0;0;40;152;0;0;0;0
3;6,752945;mouse;1;0;0,1726563;0,4606481;0,1704198;0,4639652;0;1;0,7324982;40;1;0,1704254;0,06606019;0,004000584;1,958125
3;6,752945;instantiate;0;0;0,1726563;0,4606481;0,8500733;0,5612219;0;0;0;40;153;0;0;0;0
3;7,56987;mouse;1;0;0,8523437;0,5763889;0,8500733;0,5612219;0;1;0,816925;40;1;0,1201172;0,03374279;0,015336;2,432402
3;7,56987;instantiate;0;0;0,8523437;0,5763889;0,4617308;0,7076332;0;0;0;40;154;0;0;0;0
3;8,269714;mouse;0;0;0,43125;0,7365741;0,4617308;0,7076332;0;1;0,6998444;40;1;0,1201172;0,03374279;0,015336;2,432402
3;8,623978;mouse;1;0;0,465625;0,7050926;0,4617308;0,7076332;0;1;1,054108;40;1;0,1028137;0,1955306;0,004649623;2,034971
3;8,640366;instantiate;0;0;0,465625;0,7050926;0,2281321;0,9153155;0;0;0;40;155;0;0;0;0
3;9,488724;mouse;1;0;0,2346354;0,9097222;0,2281321;0,9153155;0;1;0,8483582;40;1;0,09918213;0,2504097;0,00857779;2,498939
3;9,488724;instantiate;0;0;0,2346354;0,9097222;0,6501482;0,06275219;0;0;0;40;156;0;0;0;0
3;10,37166;mouse;1;0;0,6617187;0,06620371;0,6501482;0,08090496;0;1;0,8829346;40;1;0,1186218;0,0365271;0,01870839;3,113307
3;10,37166;instantiate;0;0;0,6617187;0,06620371;0,09881353;0,5543705;0;0;0;40;157;0;0;0;0
3;11,13881;mouse;1;0;0,08958333;0,5444444;0,09881353;0,5543705;0;1;0,7671509;40;1;0,08467102;0,07324624;0,01355443;2,246235
3;11,17119;instantiate;0;0;0,08958333;0,5453704;0,1628385;0,9147151;0;0;0;40;158;0;0;0;0
3;11,85538;mouse;1;0;0,1604167;0,900463;0,1628385;0,9147151;0;1;0,6841888;40;1;0,06637573;0,2575632;0,01445643;2,023336
3;11,85538;instantiate;0;0;0,1604167;0,900463;0,4821838;0,8198023;0;0;0;40;159;0;0;0;0
3;12,45523;mouse;1;0;0,4802083;0,837037;0,4821838;0,8198023;0;1;0,5998535;40;1;0,1036987;0,2089074;0,01734752;2,679535
3;12,47067;instantiate;0;0;0,4802083;0,837037;0,09944782;0,9099218;0;0;0;40;160;0;0;0;0
3;13,25555;mouse;1;0;0,09270833;0,9111111;0,09944782;0,9099218;0;1;0,7848816;40;1;0,1504211;0,1966523;0,006843613;2,49847
3;13,2729;instantiate;0;0;0,09270833;0,9111111;0,1586423;0,2158763;0;0;0;40;161;0;0;0;0
3;14,02434;mouse;1;0;0,1622396;0,212037;0,1586423;0,2158763;0;1;0,7514343;40;1;0,1172638;0,08726639;0,005261223;2,548676
3;14,03951;instantiate;0;0;0,1622396;0,212037;0,7666467;0,9228681;0;0;0;40;162;0;0;0;0
3;14,80721;mouse;1;0;0,7846354;0,9134259;0,7666467;0,9228681;0;1;0,7677002;40;1;0,06723022;0,01523811;0,02031625;2,980483
3;14,80721;instantiate;0;0;0,7846354;0,9134259;0,9249669;0,5353543;0;0;0;40;163;0;0;0;0
3;15,65623;mouse;1;0;0,9351562;0,5106481;0,9249669;0,5353543;0;1;0,8490295;40;1;0,1188812;0,372609;0,02672479;2,254686
3;15,68987;instantiate;0;0;0,9351562;0,5106481;0,4437838;0,6435884;0;0;0;40;164;0;0;0;0
3;16,29172;mouse;1;0;0,4489583;0,6254629;0,4437838;0,6435884;0;1;0,6018524;40;1;0,1008301;0,03946155;0,01884959;2,095565
3;16,29172;instantiate;0;0;0,4489583;0,6254629;0,6933694;0,3974028;0;0;0;40;165;0;0;0;0
3;17,09149;mouse;1;0;0,6825521;0,399537;0,6933694;0,3974028;0;1;0,7997742;40;1;0,1685944;0,1783576;0,01102588;2,130049
3;17,12399;instantiate;0;0;0,6825521;0,399537;0,211508;0,1310176;0;0;0;40;166;0;0;0;0
3;17,84149;mouse;1;0;0,225;0,1009259;0,211508;0,1310176;0;1;0,7174988;40;1;0,08439636;0,2112632;0,03297792;2,074328
3;17,84149;instantiate;0;0;0,225;0,1009259;0,9216093;0,4716735;0;0;0;40;167;0;0;0;0
3;18,743;mouse;1;0;0,9174479;0,4782407;0,9216093;0,4716735;0;1;0,9015045;40;1;0,0849762;0,2769575;0,008065474;3,188122
3;18,77405;instantiate;0;0;0,9174479;0,4782407;0,5301868;0,5333012;0;0;0;40;168;0;0;0;0
3;19,44159;mouse;1;0;0,5197917;0,5268518;0,5301868;0,5333012;0;1;0,6675415;40;1;0,09980774;0,1333082;0,01223325;2,16757
3;19,45747;instantiate;0;0;0,5197917;0,5268518;0,9496683;0,1019568;0;0;0;40;169;0;0;0;0
3;20,276;mouse;1;0;0,9598958;0,08703703;0,9490251;0,1019568;0;1;0,8185272;40;1;0,1161652;0,1995479;0,01801103;3,535222
3;20,276;instantiate;0;0;0,9598958;0,08703703;0,5114822;0,2303886;0;0;0;40;170;0;0;0;0
3;20,92534;mouse;1;0;0,5002604;0,200463;0,5114822;0,2303886;0;1;0,6493378;40;1;0,1029205;0,2303737;0,03196053;3,352896
3;20,96179;instantiate;0;0;0,5002604;0,2013889;0,2028312;0,5246241;0;0;0;40;171;0;0;0;0
3;21,85844;mouse;1;0;0,1989583;0,5231481;0,2028312;0,5246241;0;1;0,8966522;40;1;0,03215027;0,5071604;0,004144596;2,651571
3;21,85844;instantiate;0;0;0,1989583;0,5231481;0,5386713;0,5045907;0;0;0;40;172;0;0;0;0
3;22,62834;mouse;1;0;0,5557292;0,5013889;0,5386713;0,5045907;0;1;0,7698975;40;1;0,1022034;0,1293381;0,01766483;2,046916
3;22,62834;instantiate;0;0;0,5557292;0,5013889;0,8118629;0,2741384;0;0;0;40;173;0;0;0;0
3;23,4435;mouse;1;0;0,8263021;0,2643518;0,8118629;0,2741384;0;1;0,815155;40;1;0,152832;0,2050736;0,01744325;2,430119
3;23,46007;instantiate;0;0;0,8263021;0,2643518;0,5143259;0,8752982;0;0;0;40;174;0;0;0;0
3;24,2101;mouse;1;0;0,5132812;0,8680556;0,5143259;0,8752982;0;1;0,7500305;40;1;0,1503601;0,030738;0,007317568;2,362038
3;24,24251;instantiate;0;0;0,5132812;0,8680556;0,6144665;0,07569405;0;0;0;40;175;0;0;0;0
3;25,01152;mouse;1;0;0,6101562;0,08611111;0,6144665;0,08090582;0;1;0,7690125;40;1;0,1162415;0,0009848475;0,006758201;2,377343
3;25,04692;instantiate;0;0;0,6101562;0,08611111;0,1882161;0,3447954;0;0;0;40;176;0;0;0;0
3;25,79305;mouse;1;0;0,1830729;0,3439815;0,1882161;0,3447954;0;1;0,7461243;40;1;0,06625366;0,2617967;0,005207157;2,287818
3;25,82774;instantiate;0;0;0,1830729;0,3439815;0,8981875;0,742807;0;0;0;40;177;0;0;0;0
3;26,59593;mouse;1;0;0,9109375;0,7513889;0,8981875;0,742807;0;1;0,7681885;40;1;0,08468628;0,100857;0,01536917;2,779679
3;26,59593;instantiate;0;0;0,9109375;0,7513889;0,3047991;0,6158438;0;0;0;40;178;0;0;0;0
3;27,39613;mouse;1;0;0,2927083;0,6208333;0,3047991;0,6158438;0;1;0,8002014;40;1;0,1524658;0,02962649;0,0130798;2,315827
3;27,42796;instantiate;0;0;0,2927083;0,6208333;0,9216743;0,7908974;0;0;0;40;179;0;0;0;0
3;28,16328;mouse;1;0;0,9143229;0,7861111;0,9216743;0,7908974;0;1;0,735321;40;1;0,1157532;0,03327477;0,00877222;2,374618
3;28,19405;instantiate;0;0;0,9143229;0,787037;0,3133935;0,3501096;0;0;0;40;180;0;0;0;0
3;28,96181;mouse;1;0;0,3127604;0,3291667;0,3133935;0,3501096;0;1;0,7677612;40;1;0,09994507;0,04507548;0,02095252;2,079293
3;28,97816;instantiate;0;0;0,3127604;0,3291667;0,9420977;0,5451849;0;0;0;40;181;0;0;0;0
3;29,69551;mouse;1;0;0,9434896;0,525463;0,9420977;0,5451849;0;1;0,7173462;40;1;0,08319092;0,09170771;0,01977092;2,314695
3;29,7281;instantiate;0;0;0,9434896;0,525463;0,7966455;0,8286192;0;0;0;40;182;0;0;0;0
3;30,39622;mouse;1;0;0,8028646;0,837963;0,7966455;0,8286192;0;1;0,6681213;40;1;0,1000061;0,2711689;0,01094423;1,977776
3;30,42976;instantiate;0;0;0,8028646;0,837963;0,855045;0,5103203;0;0;0;40;183;0;0;0;0
3;31,16304;mouse;1;0;0,8583333;0,5199074;0,855045;0,5103203;0;1;0,7332764;40;1;0,1169128;0,2610479;0,01013537;2,115811
3;31,16304;instantiate;0;0;0,8583333;0,5199074;0,08130845;0,1865245;0;0;0;40;184;0;0;0;0
3;31,98228;mouse;1;0;0,071875;0,2087963;0,08130845;0,1865245;0;1;0,8192444;40;1;0,1035156;0,05313146;0,02418729;2,52192
3;31,98228;instantiate;0;0;0,071875;0,2087963;0,1063922;0,521821;0;0;0;40;185;0;0;0;0
3;32,58089;mouse;1;0;0,08697917;0,5199074;0,1063922;0,521821;0;1;0,5986023;40;1;0,1021423;0,2343816;0,01969191;2,535156
3;32,58089;instantiate;0;0;0,08697917;0,5199074;0,2748218;0,1516925;0;0;0;40;186;0;0;0;0
3;33,28108;mouse;1;0;0,2658854;0,1393518;0,2748218;0,1516925;0;1;0,7001953;40;1;0,1018066;0,247072;0,0152365;2,044152
3;33,28108;instantiate;0;0;0,2658854;0,1393518;0,8801606;0,5548905;0;0;0;40;187;0;0;0;0
3;34,03194;mouse;1;0;0,8875;0,5453704;0,8801606;0,5548905;0;1;0,7508545;40;1;0,06942749;0,07743251;0,01171007;2,728858
3;34,03194;instantiate;0;0;0,8875;0,5453704;0,8297035;0,9085983;0;0;0;40;188;0;0;0;0
3;34,76598;mouse;1;0;0,8265625;0,9143519;0,8297035;0,9085983;0;1;0,7340393;40;1;0,1201782;0,1653523;0,006555108;2,082265
3;34,79802;instantiate;0;0;0,8265625;0,9143519;0,4258792;0,1758005;0;0;0;40;189;0;0;0;0
3;35,56419;mouse;1;0;0,4182292;0,1819444;0,4258792;0,1758005;0;1;0,7661743;40;1;0,1335144;0,008245289;0,009811773;2,918542
3;35,58199;instantiate;0;0;0,4182292;0,1819444;0,06463638;0,2787304;0;0;0;40;190;0;0;0;0
3;36,28215;mouse;1;0;0,04401042;0,2990741;0,06463638;0,2787304;0;1;0,7001648;40;1;0,08349609;0,2460424;0,02897063;1,590126
3;36,3181;instantiate;0;0;0,04401042;0,2990741;0,9197356;0,2772492;0;0;0;40;191;0;0;0;0
3;37,04839;mouse;1;0;0,9013021;0,3138889;0,9197356;0,2772492;0;1;0,7302856;40;1;0,0489502;-0,00496453;0,04101532;2,388615
3;37,06532;instantiate;0;0;0,9013021;0,3138889;0,6953937;0,8226202;0;0;0;40;192;0;0;0;0
3;37,86635;mouse;1;0;0,6911458;0,8277778;0,6953937;0,8226202;0;1;0,8010254;40;1;0,2134705;0,04253477;0,00636332;2,610708
3;37,89949;instantiate;0;0;0,6911458;0,8277778;0,6205868;0,3508158;0;0;0;40;193;0;0;0;0
3;38,63237;mouse;1;0;0,6213542;0,3476852;0,6205868;0,3508158;0;1;0,7328796;40;1;0,116333;0,1303373;0,003223286;2,162502
3;38,66518;instantiate;0;0;0,6213542;0,3476852;0,6709437;0,8683229;0;0;0;40;194;0;0;0;0
3;39,39995;mouse;1;0;0,6716146;0,8935185;0,6709437;0,8683229;0;1;0,7347717;40;1;0,08383179;0,2294421;0,02520453;2,578829
3;39,43358;instantiate;0;0;0,6716146;0,8935185;0,1168326;0,7067474;0;0;0;40;195;0;0;0;0
3;40,13335;mouse;1;0;0,1135417;0,7060185;0,1168326;0,7067474;0;1;0,6997681;40;1;0,1176453;0,06468046;0,003683543;1,938199
4;0;instantiate;0;0;0,4729167;0,3347222;0,6520283;0,554054;0;0;0;40;196;0;0;0;0
4;0,7498474;mouse;1;0;0,665625;0,525463;0,6520283;0,554054;0;1;0,7498474;40;1;0;0,1451949;0,03165941;1,369617
4;0,7845154;instantiate;0;0;0,6661459;0,525463;0,609826;0,9471087;0;0;0;40;197;0;0;0;0
4;1,552277;mouse;1;0;0,5971354;0,9180555;0,609826;0,9228809;0;1;0,7677612;40;1;0,1161499;0,1492489;0,01357699;1,926076
4;1,552277;instantiate;0;0;0,5971354;0,9180555;0,4852154;0,3540781;0;0;0;40;198;0;0;0;0
4;2,216492;mouse;1;0;0,4958333;0,3787037;0,4852154;0,3540781;0;1;0,6642151;40;1;0,1536255;-0,01787418;0,02702762;2,26505
4;2,216492;instantiate;0;0;0,4958333;0,3787037;0,2755583;0,882763;0;0;0;40;199;0;0;0;0
4;2,833954;mouse;1;0;0,2723958;0,9226852;0,2755583;0,882763;0;1;0,6174622;40;1;0,1203613;0,05778402;0,0400473;2,025645
4;2,867279;instantiate;0;0;0,2723958;0,9226852;0,809572;0,09032401;0;0;0;40;200;0;0;0;0
4;3,717682;mouse;0;0;0,8341146;0,03981481;0,809572;0,09032401;0;1;0,8504028;40;1;0,1203613;0,05778402;0,0400473;2,025645
4;4,037201;mouse;1;0;0,8023437;0,09166667;0,809572;0,09032401;0;1;1,169922;40;1;0,1512146;0,1338033;0,007228403;3,1337
4;4,037201;instantiate;0;0;0,8023437;0,09166667;0,3413782;0,07563645;0;0;0;40;201;0;0;0;0
4;4,801819;mouse;1;0;0,3278646;0,08240741;0,3413782;0,08090582;0;1;0,7646179;40;1;0,1162109;0,1806902;0,01359676;1,827005
4;4,837769;instantiate;0;0;0,3278646;0,08333334;0,3714171;0,756097;0;0;0;40;202;0;0;0;0
4;5,518036;mouse;1;0;0,3778646;0,7467592;0,3714171;0,756097;0;1;0,6802673;40;1;0,03384399;0,08424634;0,01134742;2,398909
4;5,518036;instantiate;0;0;0,3778646;0,7467592;0,1854967;0,2588166;0;0;0;40;203;0;0;0;0
4;6,25177;mouse;1;0;0,196875;0,262037;0,1854967;0,2588166;0;1;0,7337341;40;1;0,1351929;0,07780051;0,01182525;2,655785
4;6,285004;instantiate;0;0;0,196875;0,262037;0,450381;0,8665244;0;0;0;40;204;0;0;0;0
